ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.965772575162838,223.36338586119567,20714.79130063806,6.477465899003386,416.9435197236704,457.481996651463,19.21672410841852,114.09605576042378,5.012413516810827,1
5.086340960951873,177.78337287815637,9815.197162745113,9.1314156817294,355.6348763197479,430.3339951978391,14.34684605118047,98.90861670603698,4.656314648727782,0
5.238394978496231,146.0984245587277,17952.931855777246,4.464934171491453,325.9742420274268,459.93781149840424,14.397076727303618,92.57805609925785,4.682114929497075,0
8.108358581944943,179.2768911698503,13351.50267373195,7.695511814800257,395.77954597944074,446.75651457612975,15.286098773132297,80.1976826579963,5.266407605150461,1
5.1320401883249644,183.45165562712316,17681.31737300296,5.110194710387102,380.2015388370667,443.34222853525756,14.129980597460385,91.60647891435795,4.082905299453855,0
6.1171571219812595,168.461055450119,15767.634850191442,4.388590663028128,365.32305466189996,428.88076758913616,14.967669617822018,74.09778074846537,3.808889153682362,0
6.1407461029122,190.480540384138,16759.785335161654,7.627815699317829,350.7553927286707,466.66209970918146,14.08304284118623,97.33128072341069,3.1761838301531213,0
6.234955551773711,192.27617587882128,16555.8186914274,9.734241576006596,362.2382322707113,535.6489392199061,18.429096837868958,98.32216314031851,5.610069469434257,1
6.768217065439586,207.12590004182692,20718.774557466117,7.209776704598468,437.82533868612035,462.7311995620628,18.78760810019584,77.41241607469307,4.787039962902224,1
6.1875649836461335,180.05353494897275,11494.305206280125,5.771978661416889,391.65008808100123,489.2212579265209,13.424441694806514,103.64990882563923,5.027084470565875,1
6.782881588985651,163.58031038359474,15273.464169784735,6.057752797914862,375.8076973410263,475.7281041861349,14.012957864731208,75.00783636554176,4.561494014993686,0
6.536883871936508,163.59626365808285,13175.76314289723,6.402823735431476,390.8661327269733,476.5434783117426,11.923509101845731,99.81891092959961,5.529717991504355,0
6.307284193945203,166.60250129413257,16396.587975790226,7.838308522010395,390.1144185172364,429.7989911570411,18.325173992176552,78.26621161972966,4.977745448819628,0
6.67779144429162,200.93955768707465,19675.51887254328,9.824441256510848,376.90212277574204,500.16554055559993,21.45814114861134,79.43501762590802,4.927352826887516,0
5.869574048881246,184.6029528464454,18917.454292524628,3.7406363695838345,430.47537146666116,469.13976726409953,17.039745791220113,96.78140575555808,5.328733563349186,1
6.540740189346528,172.5951227899149,17004.244515490034,6.642623297343884,324.90759094720545,457.03322017575226,18.61194362709419,77.84121173010021,4.283738276442393,0
5.679848185988844,167.0496272889699,17183.29459848593,6.525926405903175,335.5361789452403,440.7550766238766,15.602889491743378,75.71556168734237,4.1967060545073425,0
7.213175755948283,184.4480801048252,13419.057262147508,6.298825865998587,329.02938707104846,418.175694664042,15.845524495146215,98.13460165671837,4.360738257894184,1
7.556234244754847,198.03370090337577,17541.032866485548,7.86122169753243,391.7534844211695,468.1777938283012,15.272718584065291,85.21019653536868,4.538933275742951,1
6.061116610772366,160.71842738526544,18037.194465124543,6.79596630694179,321.80268697783964,436.2258668181738,16.07814644642556,80.27431251243759,4.930071516556942,0
6.368864319445238,171.96944819790917,21411.03048763772,6.51038632365902,336.8855658667177,419.865861524605,16.56653569159058,78.47134111035962,4.24517516488993,1
6.4825120144217845,164.42153017403348,17793.03472333275,8.552902690244846,386.0099050820981,508.1745526214813,13.542756867655353,101.47511908575567,4.559772464662471,1
7.577478216817643,176.85738854855538,18603.228676893472,7.544504096475832,341.1806481615805,483.911400096472,17.99713242193958,94.30711749074962,4.595765399990431,1
6.05833225075674,174.44019629290722,16390.01347853103,8.084254982143785,382.12884264885093,423.87052721020024,15.338008241759821,87.88907996051398,4.5366028821308655,0
6.503523786149694,194.68877029697043,14429.557386431276,4.7268629993701605,397.612118903245,488.76171510833456,15.114209658426223,95.59055093480367,3.792104334452626,1
5.10267626965058,183.41197337186318,21555.67589652966,4.68112152655304,330.7353880264266,438.59410941482804,18.66170220276724,104.29166364900945,5.071794832399303,0
5.678805371439422,184.7718491755475,15556.558656441637,6.881772493822408,394.2136778991193,462.20896230434363,7.735017939761031,102.97431683179626,5.111111755943488,0
4.913745491021835,176.21095200122562,16984.968760457876,5.726039291120826,460.9622331599992,461.0454216040536,21.285090929207513,95.38975893668261,5.28325581116803,1
5.7756076150312765,177.40913651559677,19493.485164085814,4.31662177173299,321.7732040689308,462.4559818515547,14.919091433782487,100.20821298813048,4.691315426338434,0
4.792914365185776,137.7966321468675,16974.55177556757,6.080906644832165,350.5737458309452,432.8275988721419,17.472485448012456,105.03172609918037,5.10238718789085,0
6.789186165393236,192.46561826510742,17884.297637252632,9.86681215270534,449.76109907877924,491.0598758564862,18.596989025052792,71.89783345433938,5.110413209172627,1
6.729719912803275,171.2088969228669,18497.691207469423,5.961892128666763,382.55194662666054,465.193834397236,20.229179081624608,86.3566479411461,4.152455315911652,0
6.821699665747166,178.75205324150403,14824.23711538645,6.1470422161969465,329.62387229580355,421.951218043709,20.404809727510425,69.59922255494247,4.170152340145571,0
5.625239751493853,184.5922846922361,20859.871882865013,11.804027849319233,337.4707327678432,485.823917308479,19.184769341626676,77.58089643888191,4.578075549750212,1
8.796912043458304,205.92912736580075,20573.941857967347,4.6509413906587165,369.9787421627006,494.90240076496326,16.553675957955523,88.3944704824074,4.116973019544474,0
6.135500884599887,196.0047171105355,18846.899900318742,5.609291252681601,388.21037064023426,490.9967593034528,17.716996705927787,80.42584209784566,5.226632772330571,1
7.565914371009638,199.12044193684582,18629.119167814406,6.052419788681048,382.8657888772218,469.5431686128252,21.27900931332961,91.2916315208391,5.1851845944993995,1
6.504096542488207,186.1608643479147,17818.406703558918,4.897601726732645,415.9274515409591,488.4420077412151,14.781284003971795,99.9075931223253,5.318215183321055,1
7.033641566900598,215.264579502645,16157.162594304855,6.907329437640304,422.8439550668198,523.838915061453,19.38054791518547,97.6864461601277,5.058991220109461,1
6.3529769238558895,172.36836758379104,16082.69855280204,8.188529359243654,398.9619245377351,449.14713984880086,11.3920085103599,85.0251779912615,4.966003139150236,0
6.481632621721601,171.7435281932687,17305.948830510086,6.68781590276189,384.6752434867715,426.3299704515477,20.84740531534029,101.45929585270379,4.9154204807326725,1
6.222204468982287,147.10690593377166,13566.46109206586,9.84935691693912,389.1517577682515,381.8330182870279,16.917170933527025,98.81984809249943,5.3582916929139905,0
5.497101059070215,158.36031504004404,16661.378257992594,8.016607694402127,413.30896010406445,441.63373090296545,13.594049862297023,95.5109945450731,4.450680681949457,0
6.4704886762460445,151.58479444395968,16417.056886631824,8.890721448155752,383.5263862101534,457.69370618068496,14.260506591393279,81.49562371244033,5.647413087073325,1
7.2470635147193,171.15134739747347,15318.554983177943,5.521516918635987,378.20729397895616,458.6917950937784,16.378339543492707,91.89647710092264,5.680045870495551,1
5.687444670139052,177.43157674390747,16184.822721150267,6.279734408866719,372.5595442769507,435.61006533569696,19.03089615826456,90.57198970355927,3.9379716675378322,0
5.664110336125584,138.78078132968017,10817.773517618793,9.280900892046288,412.6710958509552,453.44279860341913,14.33588337823377,101.03278037316063,4.982803116315656,0
6.931894716799329,198.36203404059953,17472.685487184684,5.853940580794594,367.5175203912908,445.6990874314212,16.609830443895568,86.95577316702831,5.201427240228565,1
6.237802865108386,160.46216260953702,18817.745756530385,0.855475573436701,316.92772285332643,449.64802332999545,14.58016616091186,86.39639918955169,4.335557228712297,0
6.1441102865529595,173.72830660185647,21650.809949549715,7.319332179571913,398.0754276076548,497.9586926840575,17.309243303911988,86.79031448768905,4.8153121933440435,1
5.6859000278149185,162.42502756673045,16177.202508389491,7.617450046459867,364.5041014383884,423.00831828997724,16.284983183741048,68.31495786561946,5.045977751254923,0
7.075921653766672,188.31395591915518,16553.415260528873,9.153428372772233,373.506319210859,450.27092397377,14.172555526061121,89.47375131197363,4.117647495101094,1
6.049592914893766,131.2375092964429,12963.296310697735,6.733981434449744,296.83548525170715,418.12553815629315,20.464799214941724,90.29074688205702,4.774664153646187,0
6.4234724319842895,140.59550560219088,16554.292284099763,3.959954977558588,337.42524613344443,439.4537351989099,19.266328403316486,92.71542380418205,4.629359640649233,0
6.802473028524417,151.8382737816519,19102.0669684463,7.631878435408199,365.9716251344109,467.53408725470973,15.255204892350314,98.74318012715561,4.828622136690062,0
6.326916446741909,173.6456797855085,14676.219494601792,6.177739522344611,353.2509473816191,459.81391894648755,18.565573568691413,84.02320306385396,4.757246832797625,0
7.187385059729332,210.43723009588504,16570.107737826293,4.709971032138663,401.73627981712184,433.8535443732315,19.01983215413795,79.0687774959503,4.702461379211842,1
7.465625332581451,144.1123506035995,18969.87605532963,7.267102049381088,389.8468010391833,388.7855518019825,21.758739153691266,74.20124891791832,4.577506410428126,1
6.95689489543934,195.2078679003616,18786.449963710547,5.6128099725617595,331.10132556483074,472.4201490211414,20.697449461643004,86.93365166212081,5.473860547991224,1
6.615180328846938,158.34031136035165,14410.07413785009,8.003746761442024,400.97279958278745,501.0042131275163,14.625416748599843,81.74780914262567,4.73224550968025,1
6.654163885774055,161.54279945693463,15839.781110695962,9.42186475949254,358.387008925768,446.13987971901906,13.432185044632082,92.87560297086719,5.130266538665795,0
4.613272992983135,162.21121114963555,21593.27053316376,4.131302256240156,380.31363644649656,429.79404466428474,15.837722091896644,69.56206416519254,4.346575641524218,0
6.768599624350866,179.04110793028593,20455.537361588096,9.123843001427982,345.04533375308665,471.32222058293536,11.434593884079815,79.65718189965375,4.431213750845393,0
7.247480082413759,184.2815103810246,19683.548658756077,12.384367997201373,378.941419026429,455.296636814699,17.329452550988858,73.88010662437947,4.672517724554649,1
5.760245516519627,164.72775575572288,14111.632366850607,8.018903634278079,432.99165367499546,430.2293213304384,12.994089617954142,86.18550930752484,4.842229302176258,0
6.4445381208421315,215.2675302707668,22655.61398689075,8.797631340560953,356.0355257785198,503.4182922567839,14.886573921420194,81.7624405229215,4.770465457384972,1
7.240030881899904,151.57534365738573,15578.272184541132,7.107479322989146,366.05582212984996,429.8805812209231,16.92123326301324,100.49504900706158,5.266721138316222,0
6.203900034740146,211.82171709546952,18068.019905100333,6.199228614257789,326.28021545623096,467.5858148555768,21.20355133499193,69.84177574979331,4.887831176310416,1
5.729167857363072,188.60671633088492,15552.394635448241,4.9448195587025605,356.4025477293096,423.9988430680706,9.346694407884126,100.39584006441561,5.249777768012734,0
5.26265536314353,165.47952935664318,11850.71555305475,8.3680907927221,366.90334741202514,455.6615126702295,13.612003662654887,99.94592220513731,4.839260502399437,0
6.959153601985004,177.6448510555556,17527.44145009134,6.3663062336523435,345.1337539050539,507.34758542644005,16.623501437605434,90.39925513391695,4.379293309630357,1
8.571860395009308,193.81929460274887,18926.239309445085,7.424447096830339,421.4519966344062,454.2581581048586,14.657804646053464,106.8547736927255,5.2421552500541,1
7.132749351864686,160.89045761679492,11695.04890604995,10.150621785219023,388.51017848730095,473.0000173534092,14.17727636796176,92.93654847643151,4.703746734125821,0
6.902203408834429,186.85917666294117,20867.58649262218,4.7093290251695175,433.39689873754105,448.82373664473295,10.144290102146702,93.57634558440944,4.42573549606705,1
6.986837804430635,181.86635801761778,20381.43096709426,6.325102970744616,396.606621702919,453.8507495208438,12.556794990016122,89.03438129308107,4.261968923949987,0
4.860020807128142,189.0045539833136,19567.58089902696,5.1056809779765775,378.1916525390097,487.4843211875914,15.546650962459145,90.77564010252603,4.33612129205004,1
7.3461272781161515,206.15924627254097,19701.265298960356,8.581488671020653,360.6507615053251,481.2918033740801,19.635935313707595,102.84500530290926,5.046097427117143,1
6.844428102916009,163.6683839172858,17641.066152034695,8.082431684984067,381.58493839765146,476.28971904427647,19.365604523244787,86.62021471178045,5.391469309948617,1
7.252163258036623,183.9307771783939,22934.54672521649,7.648351369489228,392.9146736125874,431.56012646898495,15.658632287500946,107.89523036103863,4.770061262751693,1
5.9282283187979905,118.98060383213976,17686.885854163214,8.281240053009105,362.97940422679056,464.5689981303857,14.91012898995533,86.57853463059453,5.1731882529529685,0
6.637056433964125,148.4807340021676,13116.396740113458,10.351758301007932,466.8150887806705,444.65148093538295,15.428344382042413,92.92935652682978,4.666141615425143,1
6.862825238812163,213.76151449704756,17351.872436607722,3.46888821704699,390.58798849732887,437.29175808311584,12.344441511900204,75.74878741117476,5.425189656641631,1
6.89013072386533,192.20606080443991,20792.27737190338,10.012144407743259,406.71412855210446,479.3487127951601,17.65153370190821,108.41428627722314,4.5955007397634215,1
8.04505846429507,202.90301728569634,16377.129503318665,12.39686096744299,373.34949895367674,453.1773779672088,14.277684330304126,99.57176821102023,5.753331629613761,1
7.824289806848684,157.79917576029496,15763.10999294113,12.049397828646836,331.06391885691227,444.1534009795595,15.063144727953231,90.12272976420117,4.7858156004313095,1
6.740781482391451,162.81278200919513,18775.708635079605,6.95288311055445,354.7557940705807,408.42258416203697,15.030234533300312,81.04305122802936,5.1097924361717775,0
5.911415215888809,143.03972199167512,18351.183720899364,5.669379086439893,369.29343547377283,421.32277515315025,16.766751908053337,96.8750396741406,4.793342124247299,0
5.943576050271904,147.55744382216108,13725.929658574156,4.241920417680395,303.64414266011477,458.0517408725235,12.85940261264761,94.03094684948833,4.440620714239156,0
7.172723166864392,178.35372858127394,18399.64436462324,6.911943295657732,436.8076658859279,529.5581900162863,17.056539988918797,114.14329942556597,5.2327922968375,1
7.419721239514835,202.3146848234168,17398.95154506163,4.546346846437316,369.4297524722961,520.1606788708542,15.21300475739062,88.73386219338788,5.553165133978144,1
6.349910840175533,150.37886919183475,16404.573396368913,7.026393256475378,345.08666780330304,447.0568248887567,11.578935056428353,88.07880184694729,5.283304077431957,0
6.501385157855523,190.05717155864667,14302.303929538812,4.2197163386394045,352.665406503334,432.7667030455702,13.217440045764468,107.7414678603241,4.452084385104717,1
7.058042090272644,141.5362619043245,11284.108526559996,4.761230816827153,385.42764268053503,455.56721189280034,18.391822962682568,84.63613054588863,4.113607524366127,0
7.149880931486849,195.9863520343826,18795.120541273158,4.790821112399055,398.542637801567,459.79076900879886,17.799691604970064,82.2173435073376,4.755812370291599,1
5.451148669895342,160.48724347524453,17595.817281304306,9.879929058742785,383.1021565520053,466.8858875266543,14.485668691063838,91.22082310766986,5.178816038460122,0
6.230518020338599,191.65381967891028,14816.029395730013,4.464394156841614,341.38181741810064,458.2701350346886,11.43523199599312,86.40637767854093,4.506348855521078,0
7.358782680895167,179.52219915355295,19737.787803972715,8.596198310094932,432.06027977757367,492.6086989629603,16.159220273384875,82.08472958895368,5.501500484852652,1
7.448801945517524,166.6149101248984,18777.819692331817,7.667916761160471,343.6964717044276,452.44334252405855,20.8929787325126,99.77596061792272,5.234869757204369,1
6.568770784181027,150.59830467347695,14571.607765520428,5.860779327912732,377.9046164599318,413.56925830552996,11.776974470741784,97.13473732017407,4.299322365095529,0
6.874568574370361,181.92747854203998,16055.702740254388,2.7970565646600267,365.82024806821755,457.91960600719864,19.230780133126004,95.82921710057263,4.496263054717468,1
7.25491419049475,183.82663257559068,18538.081437601508,6.956800611229922,361.53141516693967,452.16924836117516,14.299205151100782,106.53840237121885,4.512045232425724,1
7.817134335656628,189.36144538497243,18947.485004185728,5.963870432763471,442.22824459790974,429.7873841564795,17.56419341214063,93.66485272577147,5.092707090821927,1
7.235552667400596,188.6805917269336,16386.517574286496,5.958059783060207,360.19220988205655,514.5836704239351,15.820057310434166,104.84104695178897,5.254542605133762,1
5.226551772624605,157.93647149748224,12665.71375773755,4.913506809367616,405.77522537433924,472.6103203783737,21.023652309391245,88.17613251933658,4.926780102167146,0
6.865724478399085,162.48634680008536,18228.67329397598,8.162851235068684,381.0639958512942,456.99216950239975,23.429566997245395,99.41319816907914,4.970815026766712,1
6.514312737523226,188.29017998525308,17524.98625324737,6.225769458759705,365.9270988040549,481.67513980869717,10.651576542990957,92.8291185317204,4.697121270101576,1
6.751896083381339,163.76246067755065,14520.941580154871,7.334731013632355,345.42226420835505,464.0388725836731,12.62968371851962,87.67719388950529,4.783180885662725,0
6.653722362930132,156.19051089109377,18963.81483239496,6.826540821075529,442.3784626483875,469.1351961947417,13.749315548460388,74.27140548518936,4.376176827313263,0
6.631278454345287,194.06603764033042,19319.355181684336,6.418933435391678,377.97634688956146,384.9992047704513,20.54539672631318,86.4184615562768,4.959168211605853,0
6.177645812796906,135.9023579867096,17290.80917418508,8.777497239408373,375.51548634261087,462.4806366162764,14.034437674450972,76.26120035591028,4.520881236128689,0
6.074921772623034,178.53854747528325,16392.054727650637,7.187115864333258,372.6597277288431,439.0097005597964,15.806986389268406,91.20785725932684,3.911207601775412,0
5.065034606742801,122.56710999745421,15768.43175014795,5.395575879276438,345.327402028534,520.8014945903657,17.343829371909855,101.76496450019538,5.146217435477333,0
5.642669537198401,156.89234135293356,14275.066922353395,7.602188339879691,330.0905912278303,413.4695774914148,13.00053140867001,89.7847666388539,5.7781115710763995,0
7.262596343474017,188.26900729238585,22105.387744520485,7.335446211794765,422.59142133617513,403.761369063814,21.114507603437104,101.66956645344817,5.016002118484338,1
6.563491472164732,145.29311282579798,15818.82540904864,6.43378885474261,349.67306042993033,428.507043194552,15.290094437492245,84.73303786813636,3.924058290218393,0
6.813185028827003,190.98683822119762,13999.283019398476,6.070697804995875,403.4948164117953,461.6468770954243,13.762066675670733,88.54092719333173,4.38205308563787,1
6.009656699221095,173.8113768534305,17212.689321197562,8.129122954710914,422.0637696418288,540.6637198264086,15.78636667357858,86.21787901780246,4.843572504092887,1
7.42954184802127,182.55179966792625,20558.043930134147,7.029804701157563,403.2498769255818,458.49239836665186,18.53121655150542,82.9734564001218,4.99212676114102,1
5.259792515060957,182.35318040938245,14576.806137334983,4.745293731618851,418.51637724905873,372.1131976691709,14.681594787810607,78.0485151814662,4.692605433770041,0
6.308028826854121,209.68396488087086,15012.944531618965,6.624248436275061,363.9623261174654,458.33598831250777,15.317429930799262,110.07630805670686,5.052581961373294,1
6.516609917805839,200.1869488037116,17524.231885891826,6.753703765917536,393.3680951053634,473.35473913552966,12.487795130791998,90.69294752580734,4.6263676170945285,0
7.872317054073934,179.85079785416798,21197.97373541006,8.766649023032183,369.9168925909953,421.5738862228564,16.823183679527055,87.34924053798994,5.0124293270301825,1
5.266087551958146,175.9616952153571,18654.413717478987,4.586914869440717,408.44931385011307,453.15518019380596,19.185922484744694,89.6048962397348,4.355086557251282,0
6.981077211058863,187.60411310958585,19357.718369722737,5.579026592936958,420.0670850010878,477.8620966384996,18.969113818739594,76.48462579031873,4.894382082233904,1
4.86888235950382,170.68499477854024,15507.966750277697,10.516694908441188,359.97768307060176,477.56349056845653,18.503968873207285,89.72254386411038,4.4385862045965405,0
6.756060502449727,175.33537206570045,19728.504487259415,7.143473039032338,418.9430968290734,555.7662660372988,17.664085104916467,105.99417926653884,5.840907804693304,1
5.61019214440519,175.9304233940294,15677.441856784937,7.642244856758676,384.46746858041973,432.13066875807954,15.670081184739573,88.49308331520223,5.10155266616162,0
5.958465143296274,154.10785395560993,17386.74558219988,8.390076628152231,396.62966277621507,431.51379176213396,15.199058982164676,96.1079864559171,4.447709460942191,0
7.790799114049999,181.26209746429723,15937.080574206624,6.446892397132951,423.82050268066456,468.8692465168574,12.573242691928426,112.77343439569952,4.21996438279913,1
5.764578033508297,177.79549713792827,18129.24677662086,6.557265411303128,395.52693886503914,417.58312143122384,16.152359783750526,90.32786742940164,5.054950119711855,0
7.342717951649611,204.84594654027805,14103.057190384287,8.278905380915981,395.4088464151033,464.53079034157975,17.22478736021965,93.23429181703649,5.78899249256176,1
7.010662457726229,181.0816134190566,13443.070065297397,8.876474461632323,429.84498161872,420.5190025506793,14.817497292569563,118.36669141945589,4.820970118390547,1
6.723065721432671,177.0418939158613,17600.228868343627,9.337539791362707,398.4610265762803,474.3531773825101,11.627814567395895,81.32277422961455,5.013729691044455,1
6.739432367701173,194.5115563357414,20146.60005669736,7.915201714796259,396.0209608286664,449.8678988594548,13.622888633963708,86.41200427937659,4.357401086131138,1
6.725968902363326,233.51650855295276,17359.718915100344,11.184383521666136,397.71760263334505,492.5970324025953,20.11116004116779,96.6725221518279,4.375653294761829,1
5.72073269594153,158.05106662788504,16300.446515207346,10.974692828859652,420.9197942472468,494.9263961001657,13.747245668359874,95.51662354974059,5.555949772711972,1
6.300681111536775,172.67758338778657,13474.343173789137,7.076090366117345,401.57249904545085,504.55666790984895,16.787781488635694,84.4679621840903,5.112483208023817,1
6.6690034831872715,172.56636752260923,16868.480785179756,8.752014277197196,389.5135027760842,437.21110982642614,11.739948468212122,78.06641300418049,4.187672607576369,0
6.561963112377638,222.623392635346,17379.352163781146,9.95715033587875,369.1455192576938,411.24880258971484,16.211720367969185,101.46577003573387,4.993538413722987,1
7.01383516500803,192.6368907893727,16225.881549608452,6.062938704188335,389.97772756163386,502.97671130437607,14.115611699918041,75.35501593045035,4.475345762952139,0
5.947623157740946,168.26256711677283,16137.43260313714,5.633877896633121,360.37997123328427,444.4970225261426,11.654377623737595,78.06137325165147,4.702179398757803,0
7.172917239101804,141.68511770005537,17648.22874900272,8.221616546319563,329.41989142469396,462.51629953564117,10.137966958667867,80.10661494280326,4.267693874782619,0
6.883702438004203,187.20829312288595,15106.354249191474,7.41410457424907,390.78755869094834,453.9943130115614,19.35904819178853,77.50344501090059,5.206945776147942,0
4.75686014929067,185.08731312708116,15723.293998091634,6.0163774621689114,353.6765799365742,467.54565974018516,11.714648468262908,88.34027411072232,5.253015072071032,0
8.574476744691795,180.31086242045816,16815.033296892198,10.04199157908142,388.26148374711846,496.2571302067035,18.541703061106844,84.765133775802,4.697526804552374,1
5.647398981030231,202.067966035343,12654.085667667421,8.050191573695994,358.38608050631456,444.3187319921283,19.790585596590052,93.53149156379209,4.890349815509239,0
6.381198205469259,207.91755346191044,13767.327647796112,3.102936053523638,403.38065124969773,468.4407853132884,11.133657490663133,85.84390421431978,5.277740325412739,0
5.03644102383219,153.01202222336113,19269.172481183232,7.622405199049961,332.4281966676064,445.7815730317482,16.30285952062913,81.07749670734104,4.796924012894799,0
6.642243837400535,186.00619758817982,16060.577305855735,9.229828907168095,375.96844440389486,466.68133671700804,19.509006217117935,87.77721020816287,4.23611524423073,0
5.92318604667145,205.15797650582687,16773.703793175675,9.317632612935345,319.48632442126916,458.2990715493026,14.412088878448506,84.7843091765997,5.168317307489947,1
7.674083146406299,150.93963034204862,21162.869051131038,4.979678113171685,363.0824098151623,443.0563078711094,5.996744686621447,107.28331563486246,5.142838953540962,1
7.166186854088759,151.9675998021017,20055.27488141969,7.302896415083166,332.3047931716223,419.44244619933295,16.734498726085583,67.3491695374368,5.108351240121277,0
7.356614306127161,194.1978955876127,24043.537816049633,5.632002286507119,397.22630271601224,457.4902408768729,19.049236426315044,86.56579570223484,5.480468256203123,1
6.228339404016846,176.47575903277797,18799.76171849019,6.181556252510944,330.21856941753884,427.96661330593344,12.306386615269425,90.430047220544,5.70103482646394,0
5.9284920146809394,167.3606743230564,20596.58083538553,9.543031871162079,379.82066438585525,481.3141826254225,19.847811670690668,80.58058180838688,4.758045573392039,1
7.271682963374864,221.4971934582813,16437.034388184195,7.551347081226773,403.1138033919316,441.46265528568523,21.195631510444144,95.32376833519609,4.549250875043637,1
5.874556938656027,173.4663593437681,13130.980462157519,7.447198131186922,416.47060454485563,476.2393174230245,12.1365126273191,91.70061115268956,4.848978764116059,0
5.398229444753533,160.58507412501046,9722.394269637725,5.25875958184671,377.83751593701567,432.6041090645981,14.703105769047102,86.48700779767478,5.037936372345479,0
